course_code,course_name,course_link,page_number
N/A,LIN 310 - Signs of Language in the Brain,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3554,10
N/A,LIN 311 - Phonetics,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2508,10
N/A,LIN 312 - Phonology and Morphology,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2509,10
N/A,LIN 313 - Syntax,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2510,10
N/A,LIN 316 - Language Variation,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2511,10
N/A,"LIN 317 - Two Languages, One Mind: Introduction to Second Language Acquisition and Bilingualism",https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2512,10
N/A,LIN 331 - ASL/English Interpreting,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3555,10
N/A,LIN 332 - Consecutive Interpreting and Deaf/Hearing Interpreter Teams,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3556,10
N/A,LIN 333 - Interpreting: Source Language ASL,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3557,10
N/A,LIN 334 - Interpreting: Source Language English,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3558,10
N/A,LIN 336 - Observational Internship,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3559,10
N/A,LIN 394 - Teaching Internship,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3560,10
N/A,LIN 395 - Research Internship,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3561,10
N/A,LIN 398 - Independent Study,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3562,10
N/A,LIN 401 - Foundations of Interpreting I,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3564,10
N/A,LIN 402 - Foundations of Interpreting II,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3566,10
N/A,LIN 403 - Foundations of Interpreting III,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3567,10
N/A,LIN 404 - Foundations of Interpreting IV,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3568,10
N/A,LIN 409 - Educational Interpreting,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3569,10
N/A,LIN 410 - Ethical Decision Making in ASL/English Interpreting,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3570,10
N/A,LIN 413 - Supervised Mentoring,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3571,10
N/A,LIN 423 - Seminar in Syntax,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3577,10
N/A,LIN 425 - Special Topics in ASL/English Interpreting,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3578,10
N/A,LIN 426 - Special Topics in Theoretical Linguistics,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3579,10
N/A,LIN 431 - Medical Interpreting I: The Essential Piece,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3580,10
N/A,LIN 432 - Medical Interpreting II: Interpreting Medical Terminology and Body Systems,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3581,10
N/A,LIN 433 - Medical Interpreting III: Hands-on Observation and Experience in Medical Contexts,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3582,10
N/A,LIN 434 - Pre-practicum,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3583,11
N/A,LIN 435 - Advanced Interpreting and Practicum I,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3584,11
N/A,LIN 436 - Practicum II,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3585,11
N/A,LIN 490 - Introduction to Language Research,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2513,11
N/A,LIN 498 - Thesis,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3586,11
N/A,WAB 101 - Beginning Wabanaki Language I,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=5644,11
N/A,WAB 102 - Beginning Wabanaki Language II,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=5645,11
N/A,WAB 201 - Intermediate Wabanaki Language I,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=5646,11
N/A,WAB 202 - Intermediate Wabanaki Language II,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=5647,11
N/A,LOS 112 - Microsoft Excel,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3453,11
N/A,LOS 114 - PowerPoint,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3454,11
N/A,LOS 120 - Statistics for Informed Decision Making,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3455,11
N/A,LOS 210 - Creative Critical Inquiry,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3456,11
N/A,LOS 270 - Introduction to Leadership,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3457,11
N/A,LOS 299 - Writing in the Major,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3458,11
N/A,LOS 300 - Organizational Theory,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3459,11
N/A,LOS 301 - Group Dynamics,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3460,11
N/A,LOS 302 - Organizational Behavior,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3461,11
N/A,LOS 304 - Organizational Budgeting and Finance,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3462,11
N/A,"LOS 310 - Science, Technology, and Society",https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3463,11
N/A,LOS 312 - Human Resource Management,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3464,11
N/A,LOS 314 - Employee Relations,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3465,11
N/A,LOS 316 - Diversity in Organizations,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3466,11
N/A,LOS 317 - New Media and Social Networking: Identity and Expression Online,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3467,11
N/A,LOS 327 - Leading through Conflict,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3468,11
N/A,LOS 329 - Research Methods,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3469,11
N/A,LOS 330 - Cultural Contexts,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3470,11
N/A,LOS 336 - Dealing with Difficult People and Behaviors,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3471,11
N/A,LOS 345 - Leadership and Film,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3472,11
N/A,LOS 350 - Leadership,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3473,11
N/A,LOS 360 - Innovation in Organizations,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3474,11
N/A,LOS 361 - Entrepreneurship,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3475,11
N/A,LOS 387 - Collegiate Leadership Competition,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3476,11
N/A,LOS 398 - Independent Study,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3477,11
N/A,LOS 399 - Special Topics,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3478,11
N/A,LOS 400 - Senior Seminar: Global Citizenship,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3479,11
N/A,LOS 422 - Leadership in the Public/Nonprofit Sectors,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3480,11
N/A,"LOS 436 - Risk, Public Policy, and Society",https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3482,11
N/A,"LOS 439 - Women’s Ways of Leading: Building Partnerships, Creating Change",https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3483,11
N/A,LOS 440 - Leading Organizational Change,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3484,11
N/A,LOS 462 - Community Leadership and Civic Engagement,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3485,11
N/A,LOS 470 - Leadership Study Abroad,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3486,11
N/A,LSH 240 - Introducing the Humanities,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3489,11
N/A,LSH 340 - Topics in the Humanities,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3490,11
N/A,LSH 398 - Independent Study in the Humanities,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3491,11
N/A,LSH 440 - Capstone in the Humanities,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3492,11
N/A,MAT 100 - Mathematics Bridge,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3588,11
N/A,MAT 101 - Algebraic Bridge,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3589,11
N/A,MAT 105 - Mathematics for Quantitative Decision Making,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3590,11
N/A,MAT 108 - College Algebra,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3591,11
N/A,MAT 120 - Introduction to Statistics,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3592,11
N/A,MAT 131 - Number Systems for Elementary Teachers,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3593,11
N/A,MAT 132 - Quantitative Reasoning for Elementary School Teachers,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3594,11
N/A,MAT 140 - Pre-Calculus Mathematics,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3595,11
N/A,MAT 145 - Discrete Mathematics I,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3596,11
N/A,MAT 148 - Applied Calculus,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3597,11
N/A,MAT 152 - Calculus A,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3598,11
N/A,MAT 153 - Calculus B,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3599,11
N/A,MAT 210 - Business Statistics,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3600,11
N/A,MAT 220 - Statistics for the Biological Sciences,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3601,11
N/A,MAT 231 - Algebra for Elementary Teachers,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3602,11
N/A,MAT 232 - Geometry for Elementary Teachers,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3603,11
N/A,MAT 242 - Applied Problem Solving,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3604,11
N/A,MAT 252 - Calculus C,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3605,11
N/A,MAT 264 - Statistical Software Packages,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3606,11
N/A,MAT 281 - Introduction to Probability,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3607,11
N/A,MAT 282 - Statistical Inference,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3608,11
N/A,MAT 290 - Foundations of Mathematics,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3609,11
N/A,MAT 295 - Linear Algebra,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3610,11
N/A,MAT 350 - Differential Equations,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3611,11
N/A,MAT 352 - Real Analysis,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3612,11
N/A,MAT 355 - Complex Analysis,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3613,11
N/A,MAT 364 - Numerical Analysis,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3614,11
N/A,MAT 366 - Deterministic Models in Operations Research,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3615,11
N/A,MAT 371 - College Geometry,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3616,11
N/A,MAT 380 - Probability and Statistics,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3617,11
N/A,MAT 383 - System Modeling and Simulation,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3618,11
N/A,MAT 386 - Sampling Techniques,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3619,11
N/A,MAT 387 - Introduction to Applied/Biostatistical Methods,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3620,11
N/A,MAT 392 - Theory of Numbers,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3621,11
N/A,MAT 395 - Abstract Algebra,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3622,11
N/A,MAT 460 - Mathematical Modeling,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3625,11
N/A,MAT 461 - Stochastic Models in Operations Research,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3626,11
N/A,MAT 470 - Non-Euclidean Geometry,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3627,11
N/A,MAT 484 - Design and Analysis of Experiments,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3628,11
N/A,MAT 485 - Introduction to Applied Regression,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3629,11
N/A,MAT 486 - Introduction to Big Data Analytics,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3630,11
N/A,MAT 488 - Introduction to Data Mining,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3631,11
N/A,MAT 490 - Topology,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3632,11
N/A,MAT 492 - Graph Theory and Combinatorics,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3633,11
N/A,MAT 496 - Introduction to Data Science,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3634,11
N/A,MAT 497 - Independent Study in Mathematics,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3635,11
N/A,MAT 498 - Topics,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3636,11
N/A,MME 400 - Elementary Mathematics Methods,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3623,11
N/A,MME 434 - Secondary Mathematics Methods,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3624,11
N/A,MEE 150 - Applied Mechanics: Statics,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=2999,11
N/A,MEE 230 - Thermodynamics I: Laws and Properties,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3014,11
N/A,MEE 251 - Strength of Materials,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3016,11
N/A,MEE 259 - Statics and Strength of Materials Laboratory,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3017,11
N/A,MEE 270 - Applied Mechanics: Dynamics,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3020,11
N/A,MEE 331 - Thermodynamics II: Flows and Cycles,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3030,12
N/A,MEE 339 - Thermodynamics Laboratory,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3031,12
N/A,MEE 352 - Composites,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3035,12
N/A,MEE 353 - Applied Stress Analysis,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3036,12
N/A,MEE 356 - Introduction to the Finite Element Method,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3037,12
N/A,MEE 360 - Fluid Mechanics,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3038,12
N/A,MEE 361 - Physical Metallurgy,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3039,12
N/A,MEE 372 - Computer-Aided Design of Machine Elements,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3041,12
N/A,MEE 373 - Design of Machines and Mechanisms,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3042,12
N/A,MEE 374 - Theory and Applications of Vibrations,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3043,12
N/A,MEE 375 - Engineering Acoustics,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3044,12
N/A,MEE 379 - Dynamics and Vibrations Laboratory,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3045,12
N/A,MEE 432 - Heat Transfer,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3049,12
N/A,MEE 439 - Fluid Mechanics and Heat Transfer Laboratory,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3050,12
N/A,MEE 463 - Aerodynamics,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=5655,12
N/A,MIS 201 - Leadership Laboratory I,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=5612,12
N/A,MIS 202 - Leadership Laboratory II,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=5613,12
N/A,MIS 213 - Introduction to ROTC I,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=5605,12
N/A,MIS 214 - Introduction to ROTC II,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=5606,12
N/A,MIS 225 - History of the Army,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=5615,12
N/A,MIS 301 - Self and Team Development I,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=5607,12
N/A,MIS 302 - Self and Team Development II,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=5608,12
N/A,MIS 401 - Leading Small Organizations I,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=5609,12
N/A,MIS 402 - Leading Small Organizations II,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=5610,12
N/A,MIS 411 - Leadership and Management I,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=5611,12
N/A,MIS 412 - Leadership and Management II,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=5614,12
N/A,MIS 495 - Officer Internship,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=5616,12
N/A,MUE 110 - ProSeminar I,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3645,12
N/A,MUE 111 - Professional Foundations for Music Education,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3647,12
N/A,MUE 113 - Vocal Techniques for Instrumentalists,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3651,12
N/A,MUE 150 - ProSeminar II,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3653,12
N/A,MUE 151 - Brass Techniques,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3655,12
N/A,MUE 152 - Percussion Techniques,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3649,12
N/A,MUE 210 - ProSeminar III,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3665,12
N/A,MUE 211 - Teaching and Creative and Critical Listening PK-12,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3668,12
N/A,MUE 250 - ProSeminar IV,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3676,12
N/A,MUE 251 - Teaching Vocal Music PK-12,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3678,12
N/A,MUE 252 - Choral Conducting,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3680,12
N/A,MUE 310 - ProSeminar V,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3688,12
N/A,MUE 311 - Research and Evaluation,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3690,12
N/A,MUE 312 - Teaching Instrumental Music PK-12,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3692,12
N/A,MUE 313 - Instrumental Conducting,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3693,12
N/A,MUE 314 - Guitar Techniques,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3694,12
N/A,MUE 315 - Woodwind Techniques,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3695,12
N/A,MUE 350 - ProSeminar VI,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3706,12
N/A,MUE 351 - Teaching Improvisation in Music PK-12,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3707,12
N/A,MUE 352 - String Techniques,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3708,12
N/A,MUE 410 - ProSeminar VII,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3730,12
N/A,MUE 411 - Teaching Music Composition PK-12,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3731,12
N/A,MUE 412 - Woodwind Techniques,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=5656,12
N/A,MUE 450 - Professional Internship,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3734,12
N/A,MUE 451 - Professional Portfolio,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3735,12
N/A,MUH 105 - Multi-Cultural Perspectives of American Popular Music and Jazz,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3643,12
N/A,MUH 206 - Jazz History,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3663,12
N/A,MUH 220 - Twentieth/Twenty-First Century Music,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3672,12
N/A,MUH 222 - Music History Survey 1,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3673,12
N/A,MUH 223 - Music History Survey 2,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3674,12
N/A,MUH 320 - Seminar in Music History,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3696,12
N/A,MUH 321 - Classical and Romantic Music,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3697,12
N/A,MUH 325 - The History of Musical Theatre in America,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3701,12
N/A,"MUH 329 - Devils, Dwarves and Dragons",https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3702,12
N/A,MUP 101 - Applied Music,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3639,12
N/A,MUP 102 - Applied Music,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3641,12
N/A,MUP 201 - Applied Music,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3657,12
N/A,MUP 202 - Applied Music,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3658,12
N/A,MUP 203 - Applied Music,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3660,12
N/A,MUP 390 - Recital,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3721,12
N/A,MUP 490 - Senior Recital / Seminar,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3738,12
N/A,MUP 491 - Recital,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3739,12
N/A,MUS 100 - Music Appreciation and History,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3637,12
N/A,MUS 101 - USM Choir: University Chorale,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3638,12
N/A,MUS 102 - Music of the Portland Symphony,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3640,12
N/A,MUS 103 - Introduction to Jazz,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3642,12
N/A,MUS 110 - Fundamentals of Music,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3644,12
N/A,MUS 150 - Piano Class 1,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3654,12
N/A,MUS 151 - Piano Class 2,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3656,12
N/A,MUS 202 - Music in America,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3659,12
N/A,MUS 204 - Rock and Roll: Subversive or Submissive?,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3661,12
N/A,MUS 205 - Music in Film,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3662,12
N/A,MUS 209 - Dynamic Posture and Alignment,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3664,12
N/A,MUS 210 - Songwriting,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3666,12
N/A,MUS 244 - Basic Conducting,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3675,12
N/A,MUS 250 - Piano Class 3,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3677,12
N/A,MUS 251 - Piano Class 4,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3679,12
N/A,MUS 252 - Jazz Piano Class 1,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3681,12
N/A,MUS 253 - Jazz Piano Class 2,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3682,12
N/A,MUS 256 - Diction for Singers 1: Italian and French,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3683,12
N/A,MUS 257 - Diction for Singers 2: French and German,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3684,12
N/A,MUS 271 - Principles of Digital Audio and Music Production,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3685,12
N/A,MUS 310 - Organ Improvisation 1,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3689,12
N/A,MUS 311 - Organ Improvisation 2,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3691,12
N/A,MUS 321 - Literature of the Major Instrument,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3698,12
N/A,MUS 322 - Piano Literature 2,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3699,12
N/A,MUS 323 - Organ Literature 2,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3700,12
N/A,MUS 337 - Jazz Arranging,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3705,12
N/A,MUS 360 - Advanced Keyboard Skills 1,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3709,12
N/A,MUS 361 - Advanced Keyboard Skills 2,https://catalog.usm.maine.edu/preview_course_nopop.php?catoid=3&coid=3710,12
